week,agent_role,action,reward,done,policy_type,model_name,state_json,next_state_json
5,Retailer,4,-39.53125,False,llm,qwen/qwen3-32b,"{""inventory"": 0, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 8, ""last_order"": 4, ""current_week"": 5}","{""inventory"": 0, ""backlog"": 4, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 8, ""last_order"": 4, ""current_week"": 5}"
5,Wholesaler,4,-39.53125,False,llm,qwen/qwen3-32b,"{""inventory"": 8, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 5}","{""inventory"": 8, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 5}"
5,Distributor,4,-39.53125,False,llm,qwen/qwen3-32b,"{""inventory"": 12, ""backlog"": 0, ""incoming_shipments"": 4, ""pipeline_inventory"": 4, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 5}","{""inventory"": 8, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 5}"
5,Factory,4,-39.53125,False,llm,qwen/qwen3-32b,"{""inventory"": 16, ""backlog"": 0, ""incoming_shipments"": 40, ""pipeline_inventory"": 40, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 5}","{""inventory"": 12, ""backlog"": 0, ""incoming_shipments"": 44, ""pipeline_inventory"": 44, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 5}"
6,Retailer,4,-85.20833333333333,False,llm,qwen/qwen3-32b,"{""inventory"": 0, ""backlog"": 4, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 8, ""last_order"": 4, ""current_week"": 6}","{""inventory"": 0, ""backlog"": 8, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 8, ""last_order"": 4, ""current_week"": 6}"
6,Wholesaler,4,-85.20833333333333,False,llm,qwen/qwen3-32b,"{""inventory"": 8, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 6}","{""inventory"": 8, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 6}"
6,Distributor,4,-85.20833333333333,False,llm,qwen/qwen3-32b,"{""inventory"": 8, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 6}","{""inventory"": 8, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 6}"
6,Factory,4,-85.20833333333333,False,llm,qwen/qwen3-32b,"{""inventory"": 12, ""backlog"": 0, ""incoming_shipments"": 44, ""pipeline_inventory"": 44, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 6}","{""inventory"": 48, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 6}"
7,Retailer,0,-95.0546875,False,llm,qwen/qwen3-32b,"{""inventory"": 0, ""backlog"": 8, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 8, ""last_order"": 4, ""current_week"": 7}","{""inventory"": 0, ""backlog"": 12, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 8, ""last_order"": 0, ""current_week"": 7}"
7,Wholesaler,4,-95.0546875,False,llm,qwen/qwen3-32b,"{""inventory"": 8, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 7}","{""inventory"": 8, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 0, ""last_order"": 4, ""current_week"": 7}"
7,Distributor,4,-95.0546875,False,llm,qwen/qwen3-32b,"{""inventory"": 8, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 7}","{""inventory"": 8, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 7}"
7,Factory,4,-95.0546875,False,llm,qwen/qwen3-32b,"{""inventory"": 48, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 7}","{""inventory"": 48, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 7}"
8,Retailer,12,-109.0125,False,llm,qwen/qwen3-32b,"{""inventory"": 0, ""backlog"": 12, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 8, ""last_order"": 0, ""current_week"": 8}","{""inventory"": 0, ""backlog"": 16, ""incoming_shipments"": 4, ""pipeline_inventory"": 4, ""last_customer_demand"": 8, ""last_order"": 12, ""current_week"": 8}"
8,Wholesaler,0,-109.0125,False,llm,qwen/qwen3-32b,"{""inventory"": 8, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 0, ""last_order"": 4, ""current_week"": 8}","{""inventory"": 12, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 12, ""last_order"": 0, ""current_week"": 8}"
8,Distributor,4,-109.0125,False,llm,qwen/qwen3-32b,"{""inventory"": 8, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 8}","{""inventory"": 8, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 0, ""last_order"": 4, ""current_week"": 8}"
8,Factory,4,-109.0125,False,llm,qwen/qwen3-32b,"{""inventory"": 48, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 8}","{""inventory"": 48, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 8}"
9,Retailer,12,-115.034375,False,llm,qwen/qwen3-32b,"{""inventory"": 0, ""backlog"": 16, ""incoming_shipments"": 4, ""pipeline_inventory"": 4, ""last_customer_demand"": 8, ""last_order"": 12, ""current_week"": 9}","{""inventory"": 0, ""backlog"": 20, ""incoming_shipments"": 12, ""pipeline_inventory"": 12, ""last_customer_demand"": 8, ""last_order"": 12, ""current_week"": 9}"
9,Wholesaler,12,-115.034375,False,llm,qwen/qwen3-32b,"{""inventory"": 12, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 12, ""last_order"": 0, ""current_week"": 9}","{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 4, ""pipeline_inventory"": 4, ""last_customer_demand"": 12, ""last_order"": 12, ""current_week"": 9}"
9,Distributor,0,-115.034375,False,llm,qwen/qwen3-32b,"{""inventory"": 8, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 0, ""last_order"": 4, ""current_week"": 9}","{""inventory"": 12, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 12, ""last_order"": 0, ""current_week"": 9}"
9,Factory,4,-115.034375,False,llm,qwen/qwen3-32b,"{""inventory"": 48, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 9}","{""inventory"": 48, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 0, ""last_order"": 4, ""current_week"": 9}"
10,Retailer,16,-137.10535714285714,False,llm,qwen/qwen3-32b,"{""inventory"": 0, ""backlog"": 20, ""incoming_shipments"": 12, ""pipeline_inventory"": 12, ""last_customer_demand"": 8, ""last_order"": 12, ""current_week"": 10}","{""inventory"": 0, ""backlog"": 28, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 8, ""last_order"": 16, ""current_week"": 10}"
10,Wholesaler,12,-137.10535714285714,False,llm,qwen/qwen3-32b,"{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 4, ""pipeline_inventory"": 4, ""last_customer_demand"": 12, ""last_order"": 12, ""current_week"": 10}","{""inventory"": 0, ""backlog"": 4, ""incoming_shipments"": 12, ""pipeline_inventory"": 12, ""last_customer_demand"": 16, ""last_order"": 12, ""current_week"": 10}"
10,Distributor,8,-137.10535714285714,False,llm,qwen/qwen3-32b,"{""inventory"": 12, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 12, ""last_order"": 0, ""current_week"": 10}","{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 4, ""pipeline_inventory"": 4, ""last_customer_demand"": 12, ""last_order"": 8, ""current_week"": 10}"
10,Factory,4,-137.10535714285714,False,llm,qwen/qwen3-32b,"{""inventory"": 48, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 0, ""last_order"": 4, ""current_week"": 10}","{""inventory"": 52, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 8, ""last_order"": 4, ""current_week"": 10}"
11,Retailer,24,-169.31015625,False,llm,qwen/qwen3-32b,"{""inventory"": 0, ""backlog"": 28, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 8, ""last_order"": 16, ""current_week"": 11}","{""inventory"": 0, ""backlog"": 24, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 8, ""last_order"": 24, ""current_week"": 11}"
11,Wholesaler,12,-169.31015625,False,llm,qwen/qwen3-32b,"{""inventory"": 0, ""backlog"": 4, ""incoming_shipments"": 12, ""pipeline_inventory"": 12, ""last_customer_demand"": 16, ""last_order"": 12, ""current_week"": 11}","{""inventory"": 0, ""backlog"": 20, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 24, ""last_order"": 12, ""current_week"": 11}"
11,Distributor,12,-169.31015625,False,llm,qwen/qwen3-32b,"{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 4, ""pipeline_inventory"": 4, ""last_customer_demand"": 12, ""last_order"": 8, ""current_week"": 11}","{""inventory"": 0, ""backlog"": 4, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 12, ""last_order"": 12, ""current_week"": 11}"
11,Factory,8,-169.31015625,False,llm,qwen/qwen3-32b,"{""inventory"": 52, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 8, ""last_order"": 4, ""current_week"": 11}","{""inventory"": 48, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 12, ""last_order"": 8, ""current_week"": 11}"
12,Retailer,24,-221.46944444444443,False,llm,qwen/qwen3-32b,"{""inventory"": 0, ""backlog"": 24, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 8, ""last_order"": 24, ""current_week"": 12}","{""inventory"": 0, ""backlog"": 24, ""incoming_shipments"": 12, ""pipeline_inventory"": 12, ""last_customer_demand"": 8, ""last_order"": 24, ""current_week"": 12}"
12,Wholesaler,12,-221.46944444444443,False,llm,qwen/qwen3-32b,"{""inventory"": 0, ""backlog"": 20, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 24, ""last_order"": 12, ""current_week"": 12}","{""inventory"": 0, ""backlog"": 32, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 24, ""last_order"": 12, ""current_week"": 12}"
12,Distributor,12,-221.46944444444443,False,llm,qwen/qwen3-32b,"{""inventory"": 0, ""backlog"": 4, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 12, ""last_order"": 12, ""current_week"": 12}","{""inventory"": 0, ""backlog"": 16, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 12, ""last_order"": 12, ""current_week"": 12}"
12,Factory,8,-221.46944444444443,False,llm,qwen/qwen3-32b,"{""inventory"": 48, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 12, ""last_order"": 8, ""current_week"": 12}","{""inventory"": 40, ""backlog"": 0, ""incoming_shipments"": 12, ""pipeline_inventory"": 12, ""last_customer_demand"": 12, ""last_order"": 8, ""current_week"": 12}"
13,Retailer,24,-283.74875,False,llm,qwen/qwen3-32b,"{""inventory"": 0, ""backlog"": 24, ""incoming_shipments"": 12, ""pipeline_inventory"": 12, ""last_customer_demand"": 8, ""last_order"": 24, ""current_week"": 13}","{""inventory"": 0, ""backlog"": 32, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 8, ""last_order"": 24, ""current_week"": 13}"
13,Wholesaler,24,-283.74875,False,llm,qwen/qwen3-32b,"{""inventory"": 0, ""backlog"": 32, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 24, ""last_order"": 12, ""current_week"": 13}","{""inventory"": 0, ""backlog"": 48, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 24, ""last_order"": 24, ""current_week"": 13}"
13,Distributor,12,-283.74875,False,llm,qwen/qwen3-32b,"{""inventory"": 0, ""backlog"": 16, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 12, ""last_order"": 12, ""current_week"": 13}","{""inventory"": 0, ""backlog"": 20, ""incoming_shipments"": 24, ""pipeline_inventory"": 24, ""last_customer_demand"": 24, ""last_order"": 12, ""current_week"": 13}"
13,Factory,8,-283.74875,False,llm,qwen/qwen3-32b,"{""inventory"": 40, ""backlog"": 0, ""incoming_shipments"": 12, ""pipeline_inventory"": 12, ""last_customer_demand"": 12, ""last_order"": 8, ""current_week"": 13}","{""inventory"": 32, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 12, ""last_order"": 8, ""current_week"": 13}"
14,Retailer,24,-360.6727272727273,False,llm,qwen/qwen3-32b,"{""inventory"": 0, ""backlog"": 32, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 8, ""last_order"": 24, ""current_week"": 14}","{""inventory"": 0, ""backlog"": 28, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 8, ""last_order"": 24, ""current_week"": 14}"
14,Wholesaler,48,-360.6727272727273,False,llm,qwen/qwen3-32b,"{""inventory"": 0, ""backlog"": 48, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 24, ""last_order"": 24, ""current_week"": 14}","{""inventory"": 0, ""backlog"": 72, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 24, ""last_order"": 48, ""current_week"": 14}"
14,Distributor,12,-360.6727272727273,False,llm,qwen/qwen3-32b,"{""inventory"": 0, ""backlog"": 20, ""incoming_shipments"": 24, ""pipeline_inventory"": 24, ""last_customer_demand"": 24, ""last_order"": 12, ""current_week"": 14}","{""inventory"": 0, ""backlog"": 32, ""incoming_shipments"": 24, ""pipeline_inventory"": 24, ""last_customer_demand"": 48, ""last_order"": 12, ""current_week"": 14}"
14,Factory,8,-360.6727272727273,False,llm,qwen/qwen3-32b,"{""inventory"": 32, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 12, ""last_order"": 8, ""current_week"": 14}","{""inventory"": 28, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 12, ""last_order"": 8, ""current_week"": 14}"
15,Retailer,24,-488.3098958333333,False,llm,qwen/qwen3-32b,"{""inventory"": 0, ""backlog"": 28, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 8, ""last_order"": 24, ""current_week"": 15}","{""inventory"": 0, ""backlog"": 28, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 8, ""last_order"": 24, ""current_week"": 15}"
15,Wholesaler,48,-488.3098958333333,False,llm,qwen/qwen3-32b,"{""inventory"": 0, ""backlog"": 72, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 24, ""last_order"": 48, ""current_week"": 15}","{""inventory"": 0, ""backlog"": 88, ""incoming_shipments"": 24, ""pipeline_inventory"": 24, ""last_customer_demand"": 24, ""last_order"": 48, ""current_week"": 15}"
15,Distributor,48,-488.3098958333333,False,llm,qwen/qwen3-32b,"{""inventory"": 0, ""backlog"": 32, ""incoming_shipments"": 24, ""pipeline_inventory"": 24, ""last_customer_demand"": 48, ""last_order"": 12, ""current_week"": 15}","{""inventory"": 0, ""backlog"": 68, ""incoming_shipments"": 24, ""pipeline_inventory"": 24, ""last_customer_demand"": 48, ""last_order"": 48, ""current_week"": 15}"
15,Factory,8,-488.3098958333333,False,llm,qwen/qwen3-32b,"{""inventory"": 28, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 12, ""last_order"": 8, ""current_week"": 15}","{""inventory"": 24, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 48, ""last_order"": 8, ""current_week"": 15}"
16,Retailer,24,-646.0009615384615,False,llm,qwen/qwen3-32b,"{""inventory"": 0, ""backlog"": 28, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 8, ""last_order"": 24, ""current_week"": 16}","{""inventory"": 0, ""backlog"": 36, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 8, ""last_order"": 24, ""current_week"": 16}"
16,Wholesaler,48,-646.0009615384615,False,llm,qwen/qwen3-32b,"{""inventory"": 0, ""backlog"": 88, ""incoming_shipments"": 24, ""pipeline_inventory"": 24, ""last_customer_demand"": 24, ""last_order"": 48, ""current_week"": 16}","{""inventory"": 0, ""backlog"": 100, ""incoming_shipments"": 24, ""pipeline_inventory"": 24, ""last_customer_demand"": 24, ""last_order"": 48, ""current_week"": 16}"
16,Distributor,48,-646.0009615384615,False,llm,qwen/qwen3-32b,"{""inventory"": 0, ""backlog"": 68, ""incoming_shipments"": 24, ""pipeline_inventory"": 24, ""last_customer_demand"": 48, ""last_order"": 48, ""current_week"": 16}","{""inventory"": 0, ""backlog"": 104, ""incoming_shipments"": 44, ""pipeline_inventory"": 44, ""last_customer_demand"": 48, ""last_order"": 48, ""current_week"": 16}"
16,Factory,32,-646.0009615384615,False,llm,qwen/qwen3-32b,"{""inventory"": 24, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 48, ""last_order"": 8, ""current_week"": 16}","{""inventory"": 0, ""backlog"": 16, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 48, ""last_order"": 32, ""current_week"": 16}"
