week,agent_role,action,reward,done,policy_type,model_name,tool_order,llm_order,difference,consensus_gap,state_json,next_state_json,info_json
5,Retailer,42,-952.32890625,False,llm,qwen2.5:1.5b,,42,,50,"{""inventory"": 16, ""backlog"": 0, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 8, ""last_order"": 50, ""current_week"": 5, ""lead_time"": 2}","{""inventory"": 28, ""backlog"": 0, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 8, ""last_order"": 42, ""current_week"": 5, ""lead_time"": 2}","{""cost"": 764.0, ""bullwhip"": 43.28906250000001, ""negotiation_proposals"": null}"
5,Wholesaler,40,-952.32890625,False,llm,qwen2.5:1.5b,,40,,50,"{""inventory"": 0, ""backlog"": 148, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 50, ""last_order"": 50, ""current_week"": 5, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 178, ""incoming_shipments"": 50, ""pipeline_inventory"": 50, ""last_customer_demand"": 42, ""last_order"": 40, ""current_week"": 5, ""lead_time"": 2}","{""cost"": 764.0, ""bullwhip"": 43.28906250000001, ""negotiation_proposals"": null}"
5,Distributor,90,-952.32890625,False,llm,qwen2.5:1.5b,,90,,50,"{""inventory"": 0, ""backlog"": 140, ""incoming_shipments"": 90, ""pipeline_inventory"": 90, ""last_customer_demand"": 50, ""last_order"": 50, ""current_week"": 5, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 140, ""incoming_shipments"": 110, ""pipeline_inventory"": 110, ""last_customer_demand"": 40, ""last_order"": 90, ""current_week"": 5, ""lead_time"": 2}","{""cost"": 764.0, ""bullwhip"": 43.28906250000001, ""negotiation_proposals"": null}"
5,Factory,70,-952.32890625,False,llm,qwen2.5:1.5b,,70,,50,"{""inventory"": 0, ""backlog"": 70, ""incoming_shipments"": 160, ""pipeline_inventory"": 160, ""last_customer_demand"": 50, ""last_order"": 80, ""current_week"": 5, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 50, ""incoming_shipments"": 170, ""pipeline_inventory"": 170, ""last_customer_demand"": 90, ""last_order"": 70, ""current_week"": 5, ""lead_time"": 2}","{""cost"": 764.0, ""bullwhip"": 43.28906250000001, ""negotiation_proposals"": null}"
6,Retailer,50,-1049.9208333333333,False,llm,qwen2.5:1.5b,,50,,30,"{""inventory"": 28, ""backlog"": 0, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 8, ""last_order"": 42, ""current_week"": 6, ""lead_time"": 2}","{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 8, ""last_order"": 50, ""current_week"": 6, ""lead_time"": 2}","{""cost"": 840.0, ""bullwhip"": 49.208333333333336, ""negotiation_proposals"": null}"
6,Wholesaler,78,-1049.9208333333333,False,llm,qwen2.5:1.5b,,78,,30,"{""inventory"": 0, ""backlog"": 178, ""incoming_shipments"": 50, ""pipeline_inventory"": 50, ""last_customer_demand"": 42, ""last_order"": 40, ""current_week"": 6, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 220, ""incoming_shipments"": 90, ""pipeline_inventory"": 90, ""last_customer_demand"": 50, ""last_order"": 78, ""current_week"": 6, ""lead_time"": 2}","{""cost"": 840.0, ""bullwhip"": 49.208333333333336, ""negotiation_proposals"": null}"
6,Distributor,80,-1049.9208333333333,False,llm,qwen2.5:1.5b,,80,,30,"{""inventory"": 0, ""backlog"": 140, ""incoming_shipments"": 110, ""pipeline_inventory"": 110, ""last_customer_demand"": 40, ""last_order"": 90, ""current_week"": 6, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 140, ""incoming_shipments"": 160, ""pipeline_inventory"": 160, ""last_customer_demand"": 78, ""last_order"": 80, ""current_week"": 6, ""lead_time"": 2}","{""cost"": 840.0, ""bullwhip"": 49.208333333333336, ""negotiation_proposals"": null}"
6,Factory,80,-1049.9208333333333,False,llm,qwen2.5:1.5b,,80,,30,"{""inventory"": 0, ""backlog"": 50, ""incoming_shipments"": 170, ""pipeline_inventory"": 170, ""last_customer_demand"": 90, ""last_order"": 70, ""current_week"": 6, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 50, ""incoming_shipments"": 150, ""pipeline_inventory"": 150, ""last_customer_demand"": 80, ""last_order"": 80, ""current_week"": 6, ""lead_time"": 2}","{""cost"": 840.0, ""bullwhip"": 49.208333333333336, ""negotiation_proposals"": null}"
7,Retailer,42,-1082.59921875,False,llm,qwen2.5:1.5b,,42,,48,"{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 8, ""last_order"": 50, ""current_week"": 7, ""lead_time"": 2}","{""inventory"": 32, ""backlog"": 0, ""incoming_shipments"": 50, ""pipeline_inventory"": 50, ""last_customer_demand"": 8, ""last_order"": 42, ""current_week"": 7, ""lead_time"": 2}","{""cost"": 868.0, ""bullwhip"": 55.9921875, ""negotiation_proposals"": null}"
7,Wholesaler,90,-1082.59921875,False,llm,qwen2.5:1.5b,,90,,48,"{""inventory"": 0, ""backlog"": 220, ""incoming_shipments"": 90, ""pipeline_inventory"": 90, ""last_customer_demand"": 50, ""last_order"": 78, ""current_week"": 7, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 220, ""incoming_shipments"": 110, ""pipeline_inventory"": 110, ""last_customer_demand"": 42, ""last_order"": 90, ""current_week"": 7, ""lead_time"": 2}","{""cost"": 868.0, ""bullwhip"": 55.9921875, ""negotiation_proposals"": null}"
7,Distributor,52,-1082.59921875,False,llm,qwen2.5:1.5b,,52,,48,"{""inventory"": 0, ""backlog"": 140, ""incoming_shipments"": 160, ""pipeline_inventory"": 160, ""last_customer_demand"": 78, ""last_order"": 80, ""current_week"": 7, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 148, ""incoming_shipments"": 170, ""pipeline_inventory"": 170, ""last_customer_demand"": 90, ""last_order"": 52, ""current_week"": 7, ""lead_time"": 2}","{""cost"": 868.0, ""bullwhip"": 55.9921875, ""negotiation_proposals"": null}"
7,Factory,50,-1082.59921875,False,llm,qwen2.5:1.5b,,50,,48,"{""inventory"": 0, ""backlog"": 50, ""incoming_shipments"": 150, ""pipeline_inventory"": 150, ""last_customer_demand"": 80, ""last_order"": 80, ""current_week"": 7, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 50, ""incoming_shipments"": 150, ""pipeline_inventory"": 150, ""last_customer_demand"": 52, ""last_order"": 50, ""current_week"": 7, ""lead_time"": 2}","{""cost"": 868.0, ""bullwhip"": 55.9921875, ""negotiation_proposals"": null}"
8,Retailer,50,-1034.9606250000002,False,llm,qwen2.5:1.5b,,50,,44,"{""inventory"": 32, ""backlog"": 0, ""incoming_shipments"": 50, ""pipeline_inventory"": 50, ""last_customer_demand"": 8, ""last_order"": 42, ""current_week"": 8, ""lead_time"": 2}","{""inventory"": 24, ""backlog"": 0, ""incoming_shipments"": 90, ""pipeline_inventory"": 90, ""last_customer_demand"": 8, ""last_order"": 50, ""current_week"": 8, ""lead_time"": 2}","{""cost"": 828.0, ""bullwhip"": 59.60625, ""negotiation_proposals"": null}"
8,Wholesaler,50,-1034.9606250000002,False,llm,qwen2.5:1.5b,,50,,44,"{""inventory"": 0, ""backlog"": 220, ""incoming_shipments"": 110, ""pipeline_inventory"": 110, ""last_customer_demand"": 42, ""last_order"": 90, ""current_week"": 8, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 222, ""incoming_shipments"": 160, ""pipeline_inventory"": 160, ""last_customer_demand"": 50, ""last_order"": 50, ""current_week"": 8, ""lead_time"": 2}","{""cost"": 828.0, ""bullwhip"": 59.60625, ""negotiation_proposals"": null}"
8,Distributor,94,-1034.9606250000002,False,llm,qwen2.5:1.5b,,94,,44,"{""inventory"": 0, ""backlog"": 148, ""incoming_shipments"": 170, ""pipeline_inventory"": 170, ""last_customer_demand"": 90, ""last_order"": 52, ""current_week"": 8, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 148, ""incoming_shipments"": 150, ""pipeline_inventory"": 150, ""last_customer_demand"": 50, ""last_order"": 94, ""current_week"": 8, ""lead_time"": 2}","{""cost"": 828.0, ""bullwhip"": 59.60625, ""negotiation_proposals"": null}"
8,Factory,72,-1034.9606250000002,False,llm,qwen2.5:1.5b,,72,,44,"{""inventory"": 0, ""backlog"": 50, ""incoming_shipments"": 150, ""pipeline_inventory"": 150, ""last_customer_demand"": 52, ""last_order"": 50, ""current_week"": 8, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 32, ""incoming_shipments"": 130, ""pipeline_inventory"": 130, ""last_customer_demand"": 94, ""last_order"": 72, ""current_week"": 8, ""lead_time"": 2}","{""cost"": 828.0, ""bullwhip"": 59.60625, ""negotiation_proposals"": null}"
9,Retailer,42,-987.0354166666667,False,llm,qwen2.5:1.5b,,42,,38,"{""inventory"": 24, ""backlog"": 0, ""incoming_shipments"": 90, ""pipeline_inventory"": 90, ""last_customer_demand"": 8, ""last_order"": 50, ""current_week"": 9, ""lead_time"": 2}","{""inventory"": 66, ""backlog"": 0, ""incoming_shipments"": 110, ""pipeline_inventory"": 110, ""last_customer_demand"": 8, ""last_order"": 42, ""current_week"": 9, ""lead_time"": 2}","{""cost"": 798.0, ""bullwhip"": 60.354166666666664, ""negotiation_proposals"": null}"
9,Wholesaler,80,-987.0354166666667,False,llm,qwen2.5:1.5b,,80,,38,"{""inventory"": 0, ""backlog"": 222, ""incoming_shipments"": 160, ""pipeline_inventory"": 160, ""last_customer_demand"": 50, ""last_order"": 50, ""current_week"": 9, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 202, ""incoming_shipments"": 170, ""pipeline_inventory"": 170, ""last_customer_demand"": 42, ""last_order"": 80, ""current_week"": 9, ""lead_time"": 2}","{""cost"": 798.0, ""bullwhip"": 60.354166666666664, ""negotiation_proposals"": null}"
9,Distributor,50,-987.0354166666667,False,llm,qwen2.5:1.5b,,50,,38,"{""inventory"": 0, ""backlog"": 148, ""incoming_shipments"": 150, ""pipeline_inventory"": 150, ""last_customer_demand"": 50, ""last_order"": 94, ""current_week"": 9, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 118, ""incoming_shipments"": 150, ""pipeline_inventory"": 150, ""last_customer_demand"": 80, ""last_order"": 50, ""current_week"": 9, ""lead_time"": 2}","{""cost"": 798.0, ""bullwhip"": 60.354166666666664, ""negotiation_proposals"": null}"
9,Factory,58,-987.0354166666667,False,llm,qwen2.5:1.5b,,58,,38,"{""inventory"": 0, ""backlog"": 32, ""incoming_shipments"": 130, ""pipeline_inventory"": 130, ""last_customer_demand"": 94, ""last_order"": 72, ""current_week"": 9, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 46, ""incoming_shipments"": 122, ""pipeline_inventory"": 122, ""last_customer_demand"": 50, ""last_order"": 58, ""current_week"": 9, ""lead_time"": 2}","{""cost"": 798.0, ""bullwhip"": 60.354166666666664, ""negotiation_proposals"": null}"
10,Retailer,58,-924.5263392857142,False,llm,qwen2.5:1.5b,,58,,34,"{""inventory"": 66, ""backlog"": 0, ""incoming_shipments"": 110, ""pipeline_inventory"": 110, ""last_customer_demand"": 8, ""last_order"": 42, ""current_week"": 10, ""lead_time"": 2}","{""inventory"": 98, ""backlog"": 0, ""incoming_shipments"": 160, ""pipeline_inventory"": 160, ""last_customer_demand"": 8, ""last_order"": 58, ""current_week"": 10, ""lead_time"": 2}","{""cost"": 754.0, ""bullwhip"": 65.26339285714286, ""negotiation_proposals"": null}"
10,Wholesaler,92,-924.5263392857142,False,llm,qwen2.5:1.5b,,92,,34,"{""inventory"": 0, ""backlog"": 202, ""incoming_shipments"": 170, ""pipeline_inventory"": 170, ""last_customer_demand"": 42, ""last_order"": 80, ""current_week"": 10, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 154, ""incoming_shipments"": 150, ""pipeline_inventory"": 150, ""last_customer_demand"": 58, ""last_order"": 92, ""current_week"": 10, ""lead_time"": 2}","{""cost"": 754.0, ""bullwhip"": 65.26339285714286, ""negotiation_proposals"": null}"
10,Distributor,70,-924.5263392857142,False,llm,qwen2.5:1.5b,,70,,34,"{""inventory"": 0, ""backlog"": 118, ""incoming_shipments"": 150, ""pipeline_inventory"": 150, ""last_customer_demand"": 80, ""last_order"": 50, ""current_week"": 10, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 128, ""incoming_shipments"": 130, ""pipeline_inventory"": 130, ""last_customer_demand"": 92, ""last_order"": 70, ""current_week"": 10, ""lead_time"": 2}","{""cost"": 754.0, ""bullwhip"": 65.26339285714286, ""negotiation_proposals"": null}"
10,Factory,62,-924.5263392857142,False,llm,qwen2.5:1.5b,,62,,34,"{""inventory"": 0, ""backlog"": 46, ""incoming_shipments"": 122, ""pipeline_inventory"": 122, ""last_customer_demand"": 50, ""last_order"": 58, ""current_week"": 10, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 46, ""incoming_shipments"": 130, ""pipeline_inventory"": 130, ""last_customer_demand"": 70, ""last_order"": 62, ""current_week"": 10, ""lead_time"": 2}","{""cost"": 754.0, ""bullwhip"": 65.26339285714286, ""negotiation_proposals"": null}"
11,Retailer,42,-957.762109375,False,llm,qwen2.5:1.5b,,42,,50,"{""inventory"": 98, ""backlog"": 0, ""incoming_shipments"": 160, ""pipeline_inventory"": 160, ""last_customer_demand"": 8, ""last_order"": 58, ""current_week"": 11, ""lead_time"": 2}","{""inventory"": 160, ""backlog"": 0, ""incoming_shipments"": 170, ""pipeline_inventory"": 170, ""last_customer_demand"": 8, ""last_order"": 42, ""current_week"": 11, ""lead_time"": 2}","{""cost"": 792.0, ""bullwhip"": 77.62109375, ""negotiation_proposals"": null}"
11,Wholesaler,58,-957.762109375,False,llm,qwen2.5:1.5b,,58,,50,"{""inventory"": 0, ""backlog"": 154, ""incoming_shipments"": 150, ""pipeline_inventory"": 150, ""last_customer_demand"": 58, ""last_order"": 92, ""current_week"": 11, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 132, ""incoming_shipments"": 150, ""pipeline_inventory"": 150, ""last_customer_demand"": 42, ""last_order"": 58, ""current_week"": 11, ""lead_time"": 2}","{""cost"": 792.0, ""bullwhip"": 77.62109375, ""negotiation_proposals"": null}"
11,Distributor,8,-957.762109375,False,llm,qwen2.5:1.5b,,8,,50,"{""inventory"": 0, ""backlog"": 128, ""incoming_shipments"": 130, ""pipeline_inventory"": 130, ""last_customer_demand"": 92, ""last_order"": 70, ""current_week"": 11, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 140, ""incoming_shipments"": 122, ""pipeline_inventory"": 122, ""last_customer_demand"": 58, ""last_order"": 8, ""current_week"": 11, ""lead_time"": 2}","{""cost"": 792.0, ""bullwhip"": 77.62109375, ""negotiation_proposals"": null}"
11,Factory,58,-957.762109375,False,llm,qwen2.5:1.5b,,58,,50,"{""inventory"": 0, ""backlog"": 46, ""incoming_shipments"": 130, ""pipeline_inventory"": 130, ""last_customer_demand"": 70, ""last_order"": 62, ""current_week"": 11, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 44, ""incoming_shipments"": 120, ""pipeline_inventory"": 120, ""last_customer_demand"": 8, ""last_order"": 58, ""current_week"": 11, ""lead_time"": 2}","{""cost"": 792.0, ""bullwhip"": 77.62109375, ""negotiation_proposals"": null}"
12,Retailer,83,-886.3244791666667,False,llm,qwen2.5:1.5b,,83,,29,"{""inventory"": 160, ""backlog"": 0, ""incoming_shipments"": 170, ""pipeline_inventory"": 170, ""last_customer_demand"": 8, ""last_order"": 42, ""current_week"": 12, ""lead_time"": 2}","{""inventory"": 242, ""backlog"": 0, ""incoming_shipments"": 150, ""pipeline_inventory"": 150, ""last_customer_demand"": 8, ""last_order"": 83, ""current_week"": 12, ""lead_time"": 2}","{""cost"": 752.0, ""bullwhip"": 83.24479166666667, ""negotiation_proposals"": null}"
12,Wholesaler,78,-886.3244791666667,False,llm,qwen2.5:1.5b,,78,,29,"{""inventory"": 0, ""backlog"": 132, ""incoming_shipments"": 150, ""pipeline_inventory"": 150, ""last_customer_demand"": 42, ""last_order"": 58, ""current_week"": 12, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 104, ""incoming_shipments"": 130, ""pipeline_inventory"": 130, ""last_customer_demand"": 83, ""last_order"": 78, ""current_week"": 12, ""lead_time"": 2}","{""cost"": 752.0, ""bullwhip"": 83.24479166666667, ""negotiation_proposals"": null}"
