week,agent_role,action,reward,done,policy_type,model_name,state_json,next_state_json
5,Retailer,4,-40.459375,False,llm,qwen/qwen3-32b,"{""inventory"": 0, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 8, ""last_order"": 4, ""current_week"": 5}","{""inventory"": 0, ""backlog"": 4, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 8, ""last_order"": 4, ""current_week"": 5}"
5,Wholesaler,4,-40.459375,False,llm,qwen/qwen3-32b,"{""inventory"": 8, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 5}","{""inventory"": 8, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 5}"
5,Distributor,4,-40.459375,False,llm,qwen/qwen3-32b,"{""inventory"": 12, ""backlog"": 0, ""incoming_shipments"": 4, ""pipeline_inventory"": 4, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 5}","{""inventory"": 8, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 5}"
5,Factory,4,-40.459375,False,llm,qwen/qwen3-32b,"{""inventory"": 16, ""backlog"": 0, ""incoming_shipments"": 40, ""pipeline_inventory"": 40, ""last_customer_demand"": 4, ""last_order"": 40, ""current_week"": 5}","{""inventory"": 12, ""backlog"": 0, ""incoming_shipments"": 80, ""pipeline_inventory"": 80, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 5}"
6,Retailer,4,-86.07083333333334,False,llm,qwen/qwen3-32b,"{""inventory"": 0, ""backlog"": 4, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 8, ""last_order"": 4, ""current_week"": 6}","{""inventory"": 0, ""backlog"": 8, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 8, ""last_order"": 4, ""current_week"": 6}"
6,Wholesaler,4,-86.07083333333334,False,llm,qwen/qwen3-32b,"{""inventory"": 8, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 6}","{""inventory"": 8, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 6}"
6,Distributor,4,-86.07083333333334,False,llm,qwen/qwen3-32b,"{""inventory"": 8, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 6}","{""inventory"": 8, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 6}"
6,Factory,0,-86.07083333333334,False,llm,qwen/qwen3-32b,"{""inventory"": 12, ""backlog"": 0, ""incoming_shipments"": 80, ""pipeline_inventory"": 80, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 6}","{""inventory"": 48, ""backlog"": 0, ""incoming_shipments"": 44, ""pipeline_inventory"": 44, ""last_customer_demand"": 4, ""last_order"": 0, ""current_week"": 6}"
7,Retailer,8,-131.890625,False,llm,qwen/qwen3-32b,"{""inventory"": 0, ""backlog"": 8, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 8, ""last_order"": 4, ""current_week"": 7}","{""inventory"": 0, ""backlog"": 12, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 7}"
7,Wholesaler,4,-131.890625,False,llm,qwen/qwen3-32b,"{""inventory"": 8, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 7}","{""inventory"": 8, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 8, ""last_order"": 4, ""current_week"": 7}"
7,Distributor,4,-131.890625,False,llm,qwen/qwen3-32b,"{""inventory"": 8, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 7}","{""inventory"": 8, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 7}"
7,Factory,0,-131.890625,False,llm,qwen/qwen3-32b,"{""inventory"": 48, ""backlog"": 0, ""incoming_shipments"": 44, ""pipeline_inventory"": 44, ""last_customer_demand"": 4, ""last_order"": 0, ""current_week"": 7}","{""inventory"": 84, ""backlog"": 0, ""incoming_shipments"": 4, ""pipeline_inventory"": 4, ""last_customer_demand"": 4, ""last_order"": 0, ""current_week"": 7}"
8,Retailer,12,-137.77,False,llm,qwen/qwen3-32b,"{""inventory"": 0, ""backlog"": 12, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 8, ""last_order"": 8, ""current_week"": 8}","{""inventory"": 0, ""backlog"": 16, ""incoming_shipments"": 12, ""pipeline_inventory"": 12, ""last_customer_demand"": 8, ""last_order"": 12, ""current_week"": 8}"
8,Wholesaler,4,-137.77,False,llm,qwen/qwen3-32b,"{""inventory"": 8, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 8, ""last_order"": 4, ""current_week"": 8}","{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 12, ""last_order"": 4, ""current_week"": 8}"
8,Distributor,4,-137.77,False,llm,qwen/qwen3-32b,"{""inventory"": 8, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 8}","{""inventory"": 8, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 8}"
8,Factory,4,-137.77,False,llm,qwen/qwen3-32b,"{""inventory"": 84, ""backlog"": 0, ""incoming_shipments"": 4, ""pipeline_inventory"": 4, ""last_customer_demand"": 4, ""last_order"": 0, ""current_week"": 8}","{""inventory"": 84, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 8}"
9,Retailer,16,-149.73229166666667,False,llm,qwen/qwen3-32b,"{""inventory"": 0, ""backlog"": 16, ""incoming_shipments"": 12, ""pipeline_inventory"": 12, ""last_customer_demand"": 8, ""last_order"": 12, ""current_week"": 9}","{""inventory"": 0, ""backlog"": 20, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 16, ""current_week"": 9}"
9,Wholesaler,4,-149.73229166666667,False,llm,qwen/qwen3-32b,"{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 12, ""last_order"": 4, ""current_week"": 9}","{""inventory"": 0, ""backlog"": 4, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 16, ""last_order"": 4, ""current_week"": 9}"
9,Distributor,4,-149.73229166666667,False,llm,qwen/qwen3-32b,"{""inventory"": 8, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 9}","{""inventory"": 8, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 9}"
9,Factory,4,-149.73229166666667,False,llm,qwen/qwen3-32b,"{""inventory"": 84, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 9}","{""inventory"": 80, ""backlog"": 0, ""incoming_shipments"": 4, ""pipeline_inventory"": 4, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 9}"
10,Retailer,16,-175.70535714285714,False,llm,qwen/qwen3-32b,"{""inventory"": 0, ""backlog"": 20, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 16, ""current_week"": 10}","{""inventory"": 0, ""backlog"": 20, ""incoming_shipments"": 12, ""pipeline_inventory"": 12, ""last_customer_demand"": 8, ""last_order"": 16, ""current_week"": 10}"
10,Wholesaler,4,-175.70535714285714,False,llm,qwen/qwen3-32b,"{""inventory"": 0, ""backlog"": 4, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 16, ""last_order"": 4, ""current_week"": 10}","{""inventory"": 0, ""backlog"": 16, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 16, ""last_order"": 4, ""current_week"": 10}"
10,Distributor,4,-175.70535714285714,False,llm,qwen/qwen3-32b,"{""inventory"": 8, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 10}","{""inventory"": 8, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 10}"
10,Factory,4,-175.70535714285714,False,llm,qwen/qwen3-32b,"{""inventory"": 80, ""backlog"": 0, ""incoming_shipments"": 4, ""pipeline_inventory"": 4, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 10}","{""inventory"": 76, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 10}"
11,Retailer,12,-205.74140625,False,llm,qwen/qwen3-32b,"{""inventory"": 0, ""backlog"": 20, ""incoming_shipments"": 12, ""pipeline_inventory"": 12, ""last_customer_demand"": 8, ""last_order"": 16, ""current_week"": 11}","{""inventory"": 0, ""backlog"": 20, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 8, ""last_order"": 12, ""current_week"": 11}"
11,Wholesaler,16,-205.74140625,False,llm,qwen/qwen3-32b,"{""inventory"": 0, ""backlog"": 16, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 16, ""last_order"": 4, ""current_week"": 11}","{""inventory"": 0, ""backlog"": 28, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 12, ""last_order"": 16, ""current_week"": 11}"
11,Distributor,4,-205.74140625,False,llm,qwen/qwen3-32b,"{""inventory"": 8, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 11}","{""inventory"": 8, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 16, ""last_order"": 4, ""current_week"": 11}"
11,Factory,4,-205.74140625,False,llm,qwen/qwen3-32b,"{""inventory"": 76, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 11}","{""inventory"": 76, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 11}"
12,Retailer,12,-238.2625,False,llm,qwen/qwen3-32b,"{""inventory"": 0, ""backlog"": 20, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 8, ""last_order"": 12, ""current_week"": 12}","{""inventory"": 0, ""backlog"": 24, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 8, ""last_order"": 12, ""current_week"": 12}"
12,Wholesaler,36,-238.2625,False,llm,qwen/qwen3-32b,"{""inventory"": 0, ""backlog"": 28, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 12, ""last_order"": 16, ""current_week"": 12}","{""inventory"": 0, ""backlog"": 36, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 12, ""last_order"": 36, ""current_week"": 12}"
12,Distributor,12,-238.2625,False,llm,qwen/qwen3-32b,"{""inventory"": 8, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 16, ""last_order"": 4, ""current_week"": 12}","{""inventory"": 0, ""backlog"": 4, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 36, ""last_order"": 12, ""current_week"": 12}"
12,Factory,4,-238.2625,False,llm,qwen/qwen3-32b,"{""inventory"": 76, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 12}","{""inventory"": 76, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 12, ""last_order"": 4, ""current_week"": 12}"
13,Retailer,12,-340.39625,False,llm,qwen/qwen3-32b,"{""inventory"": 0, ""backlog"": 24, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 8, ""last_order"": 12, ""current_week"": 13}","{""inventory"": 0, ""backlog"": 28, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 8, ""last_order"": 12, ""current_week"": 13}"
13,Wholesaler,24,-340.39625,False,llm,qwen/qwen3-32b,"{""inventory"": 0, ""backlog"": 36, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 12, ""last_order"": 36, ""current_week"": 13}","{""inventory"": 0, ""backlog"": 44, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 12, ""last_order"": 24, ""current_week"": 13}"
13,Distributor,12,-340.39625,False,llm,qwen/qwen3-32b,"{""inventory"": 0, ""backlog"": 4, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 36, ""last_order"": 12, ""current_week"": 13}","{""inventory"": 0, ""backlog"": 36, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 24, ""last_order"": 12, ""current_week"": 13}"
13,Factory,12,-340.39625,False,llm,qwen/qwen3-32b,"{""inventory"": 76, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 12, ""last_order"": 4, ""current_week"": 13}","{""inventory"": 68, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 12, ""last_order"": 12, ""current_week"": 13}"
14,Retailer,12,-392.6693181818182,False,llm,qwen/qwen3-32b,"{""inventory"": 0, ""backlog"": 28, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 8, ""last_order"": 12, ""current_week"": 14}","{""inventory"": 0, ""backlog"": 32, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 12, ""current_week"": 14}"
14,Wholesaler,24,-392.6693181818182,False,llm,qwen/qwen3-32b,"{""inventory"": 0, ""backlog"": 44, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 12, ""last_order"": 24, ""current_week"": 14}","{""inventory"": 0, ""backlog"": 44, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 12, ""last_order"": 24, ""current_week"": 14}"
14,Distributor,24,-392.6693181818182,False,llm,qwen/qwen3-32b,"{""inventory"": 0, ""backlog"": 36, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 24, ""last_order"": 12, ""current_week"": 14}","{""inventory"": 0, ""backlog"": 56, ""incoming_shipments"": 24, ""pipeline_inventory"": 24, ""last_customer_demand"": 24, ""last_order"": 24, ""current_week"": 14}"
14,Factory,12,-392.6693181818182,False,llm,qwen/qwen3-32b,"{""inventory"": 68, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 12, ""last_order"": 12, ""current_week"": 14}","{""inventory"": 60, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 24, ""last_order"": 12, ""current_week"": 14}"
15,Retailer,24,-433.0109375,False,llm,qwen/qwen3-32b,"{""inventory"": 0, ""backlog"": 32, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 12, ""current_week"": 15}","{""inventory"": 0, ""backlog"": 36, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 24, ""current_week"": 15}"
15,Wholesaler,24,-433.0109375,False,llm,qwen/qwen3-32b,"{""inventory"": 0, ""backlog"": 44, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 12, ""last_order"": 24, ""current_week"": 15}","{""inventory"": 0, ""backlog"": 52, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 24, ""last_order"": 24, ""current_week"": 15}"
15,Distributor,24,-433.0109375,False,llm,qwen/qwen3-32b,"{""inventory"": 0, ""backlog"": 56, ""incoming_shipments"": 24, ""pipeline_inventory"": 24, ""last_customer_demand"": 24, ""last_order"": 24, ""current_week"": 15}","{""inventory"": 0, ""backlog"": 68, ""incoming_shipments"": 36, ""pipeline_inventory"": 36, ""last_customer_demand"": 24, ""last_order"": 24, ""current_week"": 15}"
15,Factory,12,-433.0109375,False,llm,qwen/qwen3-32b,"{""inventory"": 60, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 24, ""last_order"": 12, ""current_week"": 15}","{""inventory"": 40, ""backlog"": 0, ""incoming_shipments"": 24, ""pipeline_inventory"": 24, ""last_customer_demand"": 24, ""last_order"": 12, ""current_week"": 15}"
16,Retailer,24,-493.20384615384614,False,llm,qwen/qwen3-32b,"{""inventory"": 0, ""backlog"": 36, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 24, ""current_week"": 16}","{""inventory"": 0, ""backlog"": 32, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 8, ""last_order"": 24, ""current_week"": 16}"
16,Wholesaler,24,-493.20384615384614,False,llm,qwen/qwen3-32b,"{""inventory"": 0, ""backlog"": 52, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 24, ""last_order"": 24, ""current_week"": 16}","{""inventory"": 0, ""backlog"": 72, ""incoming_shipments"": 24, ""pipeline_inventory"": 24, ""last_customer_demand"": 24, ""last_order"": 24, ""current_week"": 16}"
16,Distributor,72,-493.20384615384614,False,llm,qwen/qwen3-32b,"{""inventory"": 0, ""backlog"": 68, ""incoming_shipments"": 36, ""pipeline_inventory"": 36, ""last_customer_demand"": 24, ""last_order"": 24, ""current_week"": 16}","{""inventory"": 0, ""backlog"": 80, ""incoming_shipments"": 48, ""pipeline_inventory"": 48, ""last_customer_demand"": 24, ""last_order"": 72, ""current_week"": 16}"
16,Factory,12,-493.20384615384614,False,llm,qwen/qwen3-32b,"{""inventory"": 40, ""backlog"": 0, ""incoming_shipments"": 24, ""pipeline_inventory"": 24, ""last_customer_demand"": 24, ""last_order"": 12, ""current_week"": 16}","{""inventory"": 28, ""backlog"": 0, ""incoming_shipments"": 24, ""pipeline_inventory"": 24, ""last_customer_demand"": 72, ""last_order"": 12, ""current_week"": 16}"
