week,agent_role,action,reward,done,policy_type,model_name,tool_order,llm_order,difference,consensus_gap,state_json,next_state_json,info_json
2,Distributor,0,-62.098,False,llm,qwen/qwen3-32b,,0,,7,"{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 2, ""lead_time"": 2}","{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 7, ""last_order"": 0, ""current_week"": 2, ""lead_time"": 2}","{""cost"": 62.0, ""bullwhip"": 0.9800000000000001, ""negotiation_proposals"": null}"
2,Factory,0,-62.098,False,llm,qwen/qwen3-32b,,0,,7,"{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 2, ""lead_time"": 2}","{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 2, ""lead_time"": 2}","{""cost"": 62.0, ""bullwhip"": 0.9800000000000001, ""negotiation_proposals"": null}"
3,Retailer,10,-41.13975,False,llm,qwen/qwen3-32b,,10,,10,"{""inventory"": 9, ""backlog"": 0, ""incoming_shipments"": 7, ""pipeline_inventory"": 7, ""last_customer_demand"": 2, ""last_order"": 7, ""current_week"": 3, ""lead_time"": 2}","{""inventory"": 2, ""backlog"": 0, ""incoming_shipments"": 14, ""pipeline_inventory"": 14, ""last_customer_demand"": 7, ""last_order"": 10, ""current_week"": 3, ""lead_time"": 2}","{""cost"": 41.0, ""bullwhip"": 1.3975, ""negotiation_proposals"": null}"
3,Wholesaler,7,-41.13975,False,llm,qwen/qwen3-32b,,7,,10,"{""inventory"": 13, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 7, ""last_order"": 7, ""current_week"": 3, ""lead_time"": 2}","{""inventory"": 6, ""backlog"": 0, ""incoming_shipments"": 7, ""pipeline_inventory"": 7, ""last_customer_demand"": 10, ""last_order"": 7, ""current_week"": 3, ""lead_time"": 2}","{""cost"": 41.0, ""bullwhip"": 1.3975, ""negotiation_proposals"": null}"
3,Distributor,7,-41.13975,False,llm,qwen/qwen3-32b,,7,,10,"{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 7, ""last_order"": 0, ""current_week"": 3, ""lead_time"": 2}","{""inventory"": 13, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 7, ""last_order"": 7, ""current_week"": 3, ""lead_time"": 2}","{""cost"": 41.0, ""bullwhip"": 1.3975, ""negotiation_proposals"": null}"
3,Factory,0,-41.13975,False,llm,qwen/qwen3-32b,,0,,10,"{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 3, ""lead_time"": 2}","{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 7, ""last_order"": 0, ""current_week"": 3, ""lead_time"": 2}","{""cost"": 41.0, ""bullwhip"": 1.3975, ""negotiation_proposals"": null}"
4,Retailer,10,-34.24563492063492,False,llm,qwen/qwen3-32b,,10,,3,"{""inventory"": 2, ""backlog"": 0, ""incoming_shipments"": 14, ""pipeline_inventory"": 14, ""last_customer_demand"": 7, ""last_order"": 10, ""current_week"": 4, ""lead_time"": 2}","{""inventory"": 5, ""backlog"": 0, ""incoming_shipments"": 13, ""pipeline_inventory"": 13, ""last_customer_demand"": 4, ""last_order"": 10, ""current_week"": 4, ""lead_time"": 2}","{""cost"": 32.0, ""bullwhip"": 2.4563492063492065, ""negotiation_proposals"": null}"
4,Wholesaler,10,-34.24563492063492,False,llm,qwen/qwen3-32b,,10,,3,"{""inventory"": 6, ""backlog"": 0, ""incoming_shipments"": 7, ""pipeline_inventory"": 7, ""last_customer_demand"": 10, ""last_order"": 7, ""current_week"": 4, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 4, ""incoming_shipments"": 14, ""pipeline_inventory"": 14, ""last_customer_demand"": 10, ""last_order"": 10, ""current_week"": 4, ""lead_time"": 2}","{""cost"": 32.0, ""bullwhip"": 2.4563492063492065, ""negotiation_proposals"": null}"
4,Distributor,7,-34.24563492063492,False,llm,qwen/qwen3-32b,,7,,3,"{""inventory"": 13, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 7, ""last_order"": 7, ""current_week"": 4, ""lead_time"": 2}","{""inventory"": 6, ""backlog"": 0, ""incoming_shipments"": 7, ""pipeline_inventory"": 7, ""last_customer_demand"": 10, ""last_order"": 7, ""current_week"": 4, ""lead_time"": 2}","{""cost"": 32.0, ""bullwhip"": 2.4563492063492065, ""negotiation_proposals"": null}"
4,Factory,7,-34.24563492063492,False,llm,qwen/qwen3-32b,,7,,3,"{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 7, ""last_order"": 0, ""current_week"": 4, ""lead_time"": 2}","{""inventory"": 13, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 7, ""last_order"": 7, ""current_week"": 4, ""lead_time"": 2}","{""cost"": 32.0, ""bullwhip"": 2.4563492063492065, ""negotiation_proposals"": null}"
5,Retailer,10,-42.82111801242236,False,llm,qwen/qwen3-32b,,10,,10,"{""inventory"": 5, ""backlog"": 0, ""incoming_shipments"": 13, ""pipeline_inventory"": 13, ""last_customer_demand"": 4, ""last_order"": 10, ""current_week"": 5, ""lead_time"": 2}","{""inventory"": 9, ""backlog"": 0, ""incoming_shipments"": 13, ""pipeline_inventory"": 13, ""last_customer_demand"": 3, ""last_order"": 10, ""current_week"": 5, ""lead_time"": 2}","{""cost"": 37.0, ""bullwhip"": 3.2111801242236027, ""negotiation_proposals"": null}"
5,Wholesaler,0,-42.82111801242236,False,llm,qwen/qwen3-32b,,0,,10,"{""inventory"": 0, ""backlog"": 4, ""incoming_shipments"": 14, ""pipeline_inventory"": 14, ""last_customer_demand"": 10, ""last_order"": 10, ""current_week"": 5, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 7, ""incoming_shipments"": 13, ""pipeline_inventory"": 13, ""last_customer_demand"": 10, ""last_order"": 0, ""current_week"": 5, ""lead_time"": 2}","{""cost"": 37.0, ""bullwhip"": 3.2111801242236027, ""negotiation_proposals"": null}"
5,Distributor,10,-42.82111801242236,False,llm,qwen/qwen3-32b,,10,,10,"{""inventory"": 6, ""backlog"": 0, ""incoming_shipments"": 7, ""pipeline_inventory"": 7, ""last_customer_demand"": 10, ""last_order"": 7, ""current_week"": 5, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 4, ""incoming_shipments"": 14, ""pipeline_inventory"": 14, ""last_customer_demand"": 0, ""last_order"": 10, ""current_week"": 5, ""lead_time"": 2}","{""cost"": 37.0, ""bullwhip"": 3.2111801242236027, ""negotiation_proposals"": null}"
5,Factory,7,-42.82111801242236,False,llm,qwen/qwen3-32b,,7,,10,"{""inventory"": 13, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 7, ""last_order"": 7, ""current_week"": 5, ""lead_time"": 2}","{""inventory"": 6, ""backlog"": 0, ""incoming_shipments"": 7, ""pipeline_inventory"": 7, ""last_customer_demand"": 10, ""last_order"": 7, ""current_week"": 5, ""lead_time"": 2}","{""cost"": 37.0, ""bullwhip"": 3.2111801242236027, ""negotiation_proposals"": null}"
6,Retailer,10,-50.35433673469388,False,llm,qwen/qwen3-32b,,10,,10,"{""inventory"": 9, ""backlog"": 0, ""incoming_shipments"": 13, ""pipeline_inventory"": 13, ""last_customer_demand"": 3, ""last_order"": 10, ""current_week"": 6, ""lead_time"": 2}","{""inventory"": 12, ""backlog"": 0, ""incoming_shipments"": 14, ""pipeline_inventory"": 14, ""last_customer_demand"": 3, ""last_order"": 10, ""current_week"": 6, ""lead_time"": 2}","{""cost"": 43.0, ""bullwhip"": 3.5433673469387754, ""negotiation_proposals"": null}"
6,Wholesaler,0,-50.35433673469388,False,llm,qwen/qwen3-32b,,0,,10,"{""inventory"": 0, ""backlog"": 7, ""incoming_shipments"": 13, ""pipeline_inventory"": 13, ""last_customer_demand"": 10, ""last_order"": 0, ""current_week"": 6, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 10, ""incoming_shipments"": 10, ""pipeline_inventory"": 10, ""last_customer_demand"": 10, ""last_order"": 0, ""current_week"": 6, ""lead_time"": 2}","{""cost"": 43.0, ""bullwhip"": 3.5433673469387754, ""negotiation_proposals"": null}"
6,Distributor,0,-50.35433673469388,False,llm,qwen/qwen3-32b,,0,,10,"{""inventory"": 0, ""backlog"": 4, ""incoming_shipments"": 14, ""pipeline_inventory"": 14, ""last_customer_demand"": 0, ""last_order"": 10, ""current_week"": 6, ""lead_time"": 2}","{""inventory"": 3, ""backlog"": 0, ""incoming_shipments"": 13, ""pipeline_inventory"": 13, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 6, ""lead_time"": 2}","{""cost"": 43.0, ""bullwhip"": 3.5433673469387754, ""negotiation_proposals"": null}"
6,Factory,7,-50.35433673469388,False,llm,qwen/qwen3-32b,,7,,10,"{""inventory"": 6, ""backlog"": 0, ""incoming_shipments"": 7, ""pipeline_inventory"": 7, ""last_customer_demand"": 10, ""last_order"": 7, ""current_week"": 6, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 4, ""incoming_shipments"": 14, ""pipeline_inventory"": 14, ""last_customer_demand"": 0, ""last_order"": 7, ""current_week"": 6, ""lead_time"": 2}","{""cost"": 43.0, ""bullwhip"": 3.5433673469387754, ""negotiation_proposals"": null}"
7,Retailer,10,-64.39599567099567,False,llm,qwen/qwen3-32b,,10,,10,"{""inventory"": 12, ""backlog"": 0, ""incoming_shipments"": 14, ""pipeline_inventory"": 14, ""last_customer_demand"": 3, ""last_order"": 10, ""current_week"": 7, ""lead_time"": 2}","{""inventory"": 16, ""backlog"": 0, ""incoming_shipments"": 13, ""pipeline_inventory"": 13, ""last_customer_demand"": 3, ""last_order"": 10, ""current_week"": 7, ""lead_time"": 2}","{""cost"": 57.0, ""bullwhip"": 3.95995670995671, ""negotiation_proposals"": null}"
7,Wholesaler,10,-64.39599567099567,False,llm,qwen/qwen3-32b,,10,,10,"{""inventory"": 0, ""backlog"": 10, ""incoming_shipments"": 10, ""pipeline_inventory"": 10, ""last_customer_demand"": 10, ""last_order"": 0, ""current_week"": 7, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 14, ""incoming_shipments"": 4, ""pipeline_inventory"": 4, ""last_customer_demand"": 10, ""last_order"": 10, ""current_week"": 7, ""lead_time"": 2}","{""cost"": 57.0, ""bullwhip"": 3.95995670995671, ""negotiation_proposals"": null}"
7,Distributor,0,-64.39599567099567,False,llm,qwen/qwen3-32b,,0,,10,"{""inventory"": 3, ""backlog"": 0, ""incoming_shipments"": 13, ""pipeline_inventory"": 13, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 7, ""lead_time"": 2}","{""inventory"": 10, ""backlog"": 0, ""incoming_shipments"": 10, ""pipeline_inventory"": 10, ""last_customer_demand"": 10, ""last_order"": 0, ""current_week"": 7, ""lead_time"": 2}","{""cost"": 57.0, ""bullwhip"": 3.95995670995671, ""negotiation_proposals"": null}"
7,Factory,0,-64.39599567099567,False,llm,qwen/qwen3-32b,,0,,10,"{""inventory"": 0, ""backlog"": 4, ""incoming_shipments"": 14, ""pipeline_inventory"": 14, ""last_customer_demand"": 0, ""last_order"": 7, ""current_week"": 7, ""lead_time"": 2}","{""inventory"": 3, ""backlog"": 0, ""incoming_shipments"": 14, ""pipeline_inventory"": 14, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 7, ""lead_time"": 2}","{""cost"": 57.0, ""bullwhip"": 3.95995670995671, ""negotiation_proposals"": null}"
8,Retailer,10,-82.39615384615385,False,llm,qwen/qwen3-32b,,10,,14,"{""inventory"": 16, ""backlog"": 0, ""incoming_shipments"": 13, ""pipeline_inventory"": 13, ""last_customer_demand"": 3, ""last_order"": 10, ""current_week"": 8, ""lead_time"": 2}","{""inventory"": 16, ""backlog"": 0, ""incoming_shipments"": 10, ""pipeline_inventory"": 10, ""last_customer_demand"": 7, ""last_order"": 10, ""current_week"": 8, ""lead_time"": 2}","{""cost"": 72.0, ""bullwhip"": 3.9615384615384617, ""negotiation_proposals"": null}"
8,Wholesaler,14,-82.39615384615385,False,llm,qwen/qwen3-32b,,14,,14,"{""inventory"": 0, ""backlog"": 14, ""incoming_shipments"": 4, ""pipeline_inventory"": 4, ""last_customer_demand"": 10, ""last_order"": 10, ""current_week"": 8, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 20, ""incoming_shipments"": 10, ""pipeline_inventory"": 10, ""last_customer_demand"": 10, ""last_order"": 14, ""current_week"": 8, ""lead_time"": 2}","{""cost"": 72.0, ""bullwhip"": 3.9615384615384617, ""negotiation_proposals"": null}"
8,Distributor,10,-82.39615384615385,False,llm,qwen/qwen3-32b,,10,,14,"{""inventory"": 10, ""backlog"": 0, ""incoming_shipments"": 10, ""pipeline_inventory"": 10, ""last_customer_demand"": 10, ""last_order"": 0, ""current_week"": 8, ""lead_time"": 2}","{""inventory"": 6, ""backlog"": 0, ""incoming_shipments"": 4, ""pipeline_inventory"": 4, ""last_customer_demand"": 14, ""last_order"": 10, ""current_week"": 8, ""lead_time"": 2}","{""cost"": 72.0, ""bullwhip"": 3.9615384615384617, ""negotiation_proposals"": null}"
8,Factory,0,-82.39615384615385,False,llm,qwen/qwen3-32b,,0,,14,"{""inventory"": 3, ""backlog"": 0, ""incoming_shipments"": 14, ""pipeline_inventory"": 14, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 8, ""lead_time"": 2}","{""inventory"": 10, ""backlog"": 0, ""incoming_shipments"": 7, ""pipeline_inventory"": 7, ""last_customer_demand"": 10, ""last_order"": 0, ""current_week"": 8, ""lead_time"": 2}","{""cost"": 72.0, ""bullwhip"": 3.9615384615384617, ""negotiation_proposals"": null}"
9,Retailer,10,-112.58809523809524,False,llm,qwen/qwen3-32b,,10,,10,"{""inventory"": 16, ""backlog"": 0, ""incoming_shipments"": 10, ""pipeline_inventory"": 10, ""last_customer_demand"": 7, ""last_order"": 10, ""current_week"": 9, ""lead_time"": 2}","{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 4, ""pipeline_inventory"": 4, ""last_customer_demand"": 2, ""last_order"": 10, ""current_week"": 9, ""lead_time"": 2}","{""cost"": 95.0, ""bullwhip"": 5.8809523809523805, ""negotiation_proposals"": null}"
9,Wholesaler,20,-112.58809523809524,False,llm,qwen/qwen3-32b,,20,,10,"{""inventory"": 0, ""backlog"": 20, ""incoming_shipments"": 10, ""pipeline_inventory"": 10, ""last_customer_demand"": 10, ""last_order"": 14, ""current_week"": 9, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 30, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 10, ""last_order"": 20, ""current_week"": 9, ""lead_time"": 2}","{""cost"": 95.0, ""bullwhip"": 5.8809523809523805, ""negotiation_proposals"": null}"
9,Distributor,14,-112.58809523809524,False,llm,qwen/qwen3-32b,,14,,10,"{""inventory"": 6, ""backlog"": 0, ""incoming_shipments"": 4, ""pipeline_inventory"": 4, ""last_customer_demand"": 14, ""last_order"": 10, ""current_week"": 9, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 4, ""incoming_shipments"": 10, ""pipeline_inventory"": 10, ""last_customer_demand"": 20, ""last_order"": 14, ""current_week"": 9, ""lead_time"": 2}","{""cost"": 95.0, ""bullwhip"": 5.8809523809523805, ""negotiation_proposals"": null}"
9,Factory,13,-112.58809523809524,False,llm,qwen/qwen3-32b,,13,,10,"{""inventory"": 10, ""backlog"": 0, ""incoming_shipments"": 7, ""pipeline_inventory"": 7, ""last_customer_demand"": 10, ""last_order"": 0, ""current_week"": 9, ""lead_time"": 2}","{""inventory"": 7, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 14, ""last_order"": 13, ""current_week"": 9, ""lead_time"": 2}","{""cost"": 95.0, ""bullwhip"": 5.8809523809523805, ""negotiation_proposals"": null}"
10,Retailer,10,-170.32635869565217,False,llm,qwen/qwen3-32b,,10,,20,"{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 4, ""pipeline_inventory"": 4, ""last_customer_demand"": 2, ""last_order"": 10, ""current_week"": 10, ""lead_time"": 2}","{""inventory"": 17, ""backlog"": 0, ""incoming_shipments"": 10, ""pipeline_inventory"": 10, ""last_customer_demand"": 7, ""last_order"": 10, ""current_week"": 10, ""lead_time"": 2}","{""cost"": 139.0, ""bullwhip"": 8.26358695652174, ""negotiation_proposals"": null}"
10,Wholesaler,30,-170.32635869565217,False,llm,qwen/qwen3-32b,,30,,20,"{""inventory"": 0, ""backlog"": 30, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 10, ""last_order"": 20, ""current_week"": 10, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 30, ""incoming_shipments"": 10, ""pipeline_inventory"": 10, ""last_customer_demand"": 10, ""last_order"": 30, ""current_week"": 10, ""lead_time"": 2}","{""cost"": 139.0, ""bullwhip"": 8.26358695652174, ""negotiation_proposals"": null}"
10,Distributor,14,-170.32635869565217,False,llm,qwen/qwen3-32b,,14,,20,"{""inventory"": 0, ""backlog"": 4, ""incoming_shipments"": 10, ""pipeline_inventory"": 10, ""last_customer_demand"": 20, ""last_order"": 14, ""current_week"": 10, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 24, ""incoming_shipments"": 17, ""pipeline_inventory"": 17, ""last_customer_demand"": 30, ""last_order"": 14, ""current_week"": 10, ""lead_time"": 2}","{""cost"": 139.0, ""bullwhip"": 8.26358695652174, ""negotiation_proposals"": null}"
10,Factory,14,-170.32635869565217,False,llm,qwen/qwen3-32b,,14,,20,"{""inventory"": 7, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 14, ""last_order"": 13, ""current_week"": 10, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 7, ""incoming_shipments"": 13, ""pipeline_inventory"": 13, ""last_customer_demand"": 14, ""last_order"": 14, ""current_week"": 10, ""lead_time"": 2}","{""cost"": 139.0, ""bullwhip"": 8.26358695652174, ""negotiation_proposals"": null}"
11,Retailer,10,-248.68318713450293,False,llm,qwen/qwen3-32b,,10,,20,"{""inventory"": 17, ""backlog"": 0, ""incoming_shipments"": 10, ""pipeline_inventory"": 10, ""last_customer_demand"": 7, ""last_order"": 10, ""current_week"": 11, ""lead_time"": 2}","{""inventory"": 10, ""backlog"": 0, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 7, ""last_order"": 10, ""current_week"": 11, ""lead_time"": 2}","{""cost"": 200.0, ""bullwhip"": 11.83187134502924, ""negotiation_proposals"": null}"
11,Wholesaler,30,-248.68318713450293,False,llm,qwen/qwen3-32b,,30,,20,"{""inventory"": 0, ""backlog"": 30, ""incoming_shipments"": 10, ""pipeline_inventory"": 10, ""last_customer_demand"": 10, ""last_order"": 30, ""current_week"": 11, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 30, ""incoming_shipments"": 10, ""pipeline_inventory"": 10, ""last_customer_demand"": 10, ""last_order"": 30, ""current_week"": 11, ""lead_time"": 2}","{""cost"": 200.0, ""bullwhip"": 11.83187134502924, ""negotiation_proposals"": null}"
11,Distributor,30,-248.68318713450293,False,llm,qwen/qwen3-32b,,30,,20,"{""inventory"": 0, ""backlog"": 24, ""incoming_shipments"": 17, ""pipeline_inventory"": 17, ""last_customer_demand"": 30, ""last_order"": 14, ""current_week"": 11, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 44, ""incoming_shipments"": 7, ""pipeline_inventory"": 7, ""last_customer_demand"": 30, ""last_order"": 30, ""current_week"": 11, ""lead_time"": 2}","{""cost"": 200.0, ""bullwhip"": 11.83187134502924, ""negotiation_proposals"": null}"
11,Factory,14,-248.68318713450293,False,llm,qwen/qwen3-32b,,14,,20,"{""inventory"": 0, ""backlog"": 7, ""incoming_shipments"": 13, ""pipeline_inventory"": 13, ""last_customer_demand"": 14, ""last_order"": 14, ""current_week"": 11, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 21, ""incoming_shipments"": 27, ""pipeline_inventory"": 27, ""last_customer_demand"": 30, ""last_order"": 14, ""current_week"": 11, ""lead_time"": 2}","{""cost"": 200.0, ""bullwhip"": 11.83187134502924, ""negotiation_proposals"": null}"
12,Retailer,10,-378.01360677083335,False,llm,qwen/qwen3-32b,,10,,20,"{""inventory"": 10, ""backlog"": 0, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 7, ""last_order"": 10, ""current_week"": 12, ""lead_time"": 2}","{""inventory"": 14, ""backlog"": 0, ""incoming_shipments"": 10, ""pipeline_inventory"": 10, ""last_customer_demand"": 6, ""last_order"": 10, ""current_week"": 12, ""lead_time"": 2}","{""cost"": 304.0, ""bullwhip"": 15.136067708333334, ""negotiation_proposals"": null}"
12,Wholesaler,30,-378.01360677083335,False,llm,qwen/qwen3-32b,,30,,20,"{""inventory"": 0, ""backlog"": 30, ""incoming_shipments"": 10, ""pipeline_inventory"": 10, ""last_customer_demand"": 10, ""last_order"": 30, ""current_week"": 12, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 40, ""incoming_shipments"": 17, ""pipeline_inventory"": 17, ""last_customer_demand"": 10, ""last_order"": 30, ""current_week"": 12, ""lead_time"": 2}","{""cost"": 304.0, ""bullwhip"": 15.136067708333334, ""negotiation_proposals"": null}"
